YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
2020,1,BOSTON BEER CORPORATION,88351,DOGFISH HEAD WOOD AGED BITCHES BREW 4/6NR,BEER,0.5,0.0,0.0
2020,1,BOSTON BEER CORPORATION,88358,DOGFISH HEAD BURTON BATON 6/4NR - 12OZ,BEER,1.36,0.0,0.0
2020,1,FLYING DOG BREWERY LLLP,88363,FLYING DOG POOL HOPPING 4/6 CAN,BEER,0.16,0.0,0.0
2020,1,FLYING DOG BREWERY LLLP,88364,FLYING DOG RAGING BITCH BELGIAN IPA 2/12 CAN,BEER,22.5,23.0,73.0
2020,1,NARRAGANSETT BREWING COMPANY,88368,NARRAGANSETT LAGER 16.0Z 6PK CAN,BEER,0.0,0.0,61.0
2020,1,CONSTELLATION BRANDS,88374,SIMI CHARD - 750ML,WINE,40.87,35.25,9.0
2020,1,RELIABLE CHURCHILL LLLP,88396,Q DRINKS GINGER BEER NA - 500ML,NON-ALCOHOL,0.0,0.0,9.0
2020,1,RELIABLE CHURCHILL LLLP,88399,TENSHEN WHITE BLEND - 750ML,WINE,0.16,0.0,0.0
2020,1,MILLER BREWING COMPANY,88402,KEYSTONE ICE 2/15PK 12.Z CAN,BEER,0.0,0.0,216.0
2020,1,RELIABLE CHURCHILL LLLP,88406,CLAUSTHALER DRY HOPPED NA CAN - 11.2Z,NON-ALCOHOL,0.0,0.0,1.0
2020,1,FLYING DOG BREWERY LLLP,88411,FLYING DOG FAMILY DRAMA IMPERIAL PILSNER 1/2 KEG,KEGS,0.0,0.0,1.0
2020,1,FLYING DOG BREWERY LLLP,88412,FLYING DOG FAMILY DRAMA IMPERIAL PILSNER 4/6 NR 12.0Z,BEER,3.75,0.0,0.0
2020,1,RELIABLE CHURCHILL LLLP,88414,AYINGER BAVARIAN PILS 50L KEG,KEGS,0.0,0.0,1.0
2020,1,RELIABLE CHURCHILL LLLP,88415,LINDEMANS POMME (APPLE) 750ML,BEER,0.0,0.0,-1.0
2020,1,E & J GALLO WINERY,88447,LOUIS MARTINI NAPA VALLEY CAB - 750ML,WINE,9.0,10.0,4.0
2020,1,PABST BREWING CO,88463,NATIONAL BOHEMIAN 2/12-CAN - 12OZ,BEER,5.0,6.0,304.5
2020,1,LEGENDS LTD,88481,BURLEY OAK LOST IPA 1/2K,KEGS,0.0,0.0,1.0
2020,1,E & J GALLO WINERY,88498,LOUIS MARTINI SONOMA CAB - 750ML,WINE,24.86,20.0,36.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,88511,SIXTH SENSE SYR - 750ML,WINE,0.16,1.0,1.0
2020,1,MILLER BREWING COMPANY,88564,KEYSTONE LIGHT 2/15 PK 12.OZ CAN,BEER,0.0,0.0,49.0
2020,1,CLIPPER CITY BREWING CO,88566,HEAVY SEAS TROPICANNON 4/6 12.OZ CAN,BEER,0.5,0.0,22.0
2020,1,RELIABLE CHURCHILL LLLP,88573,LITTLE PENGUIN CAB - 750ML,WINE,0.0,0.0,1.0
2020,1,JACKSON FAMILY ENTERPRISES INC,88577,LA CREMA MONTEREY CHARD - 750ML,WINE,13.55,6.0,43.0
2020,1,E & J GALLO WINERY,88587,GALLO FAMILY VYDS S/BLC - 1.5L,WINE,7.01,7.0,5.0
2020,1,JACKSON FAMILY ENTERPRISES INC,88589,LA CREMA MONTEREY P/NOIR - 750ML,WINE,11.11,12.0,40.0
2020,1,LEGENDS LTD,88684,GRAFT FOREST & FROST 6/4 CAN,BEER,0.0,0.0,4.0
2020,1,CONSTELLATION BRANDS,88692,ESTANCIA  MER - 750ML,WINE,24.59,13.0,4.0
2020,1,FRANCIS COPPOLA WINERY LLC,88698,COPPOLA DIRECTORS CUT CAB - 750ML,WINE,0.9,1.0,0.0
2020,1,LEGENDS LTD,88711,BURLEY OAK HIGHER VIBRATIONS 1/6 KEG,KEGS,0.0,0.0,2.0
2020,1,SAZERAC CO,88758,STIRRINGS BLOODY MARY RIMMER 6/CS - 3.5OZ,NON-ALCOHOL,0.17,0.0,0.0
2020,1,LABATT USA OPERATING CO LLC,88765,SEAGRAM PEACH BELLINI 6/4NR - 355ML,BEER,5.61,6.0,58.0
2020,1,SAZERAC CO,88769,STIRRINGS MARGARITA RIMMER 6/CS - 3.5OZ,NON-ALCOHOL,7.31,9.0,0.0
2020,1,ANHEUSER BUSCH INC,8877,BUD ICE 2/12 LNNR - 12OZ,BEER,0.0,0.0,79.0
2020,1,MILLER BREWING COMPANY,88773,STEEL RESERVE 2/12 CAN - 12OZ,BEER,0.0,0.0,528.0
2020,1,CONSTELLATION BRANDS,88811,FRANCISCAN OAKVILLE EST CHARD - 750ML,WINE,3.04,2.0,7.0
2020,1,SAZERAC CO,88812,STIRRINGS SIMPLE SYRUP 6/CS - 12OZ,NON-ALCOHOL,21.85,25.0,0.0
2020,1,CONSTELLATION BRANDS,88870,FRANCISCAN OAKVILLE EST CAB - 750ML,WINE,16.94,8.0,18.0
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,88900,MERIDIAN CAL CHARD - 1.5L,WINE,5.7,8.0,0.0
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,88919,MERIDIAN CAL MER - 1.5L,WINE,0.17,0.0,0.0
2020,1,NEW PARROTT & CO,88943,WENTE VYDS RIVA RANCH CHARD - 750ML,WINE,5.52,6.0,1.0
2020,1,C MONDAVI & SONS,89001,CK MONDAVI CAB - 1.5L,WINE,36.45,31.0,28.0
2020,1,E & J GALLO WINERY,89010,CARLO ROSSI BURGUNDY - 4L,WINE,51.75,51.0,112.0
2020,1,E & J GALLO WINERY,89028,CARLO ROSSI BURGUNDY - 1.5L,WINE,37.31,41.0,42.0
2020,1,E & J GALLO WINERY,89036,CARLO ROSSI CHABLIS - 4L,WINE,26.25,25.0,70.0
2020,1,E & J GALLO WINERY,89044,CARLO ROSSI CHABLIS - 1.5L,WINE,23.43,24.0,27.0
2020,1,E & J GALLO WINERY,89109,CARLO ROSSI BLUSH - 4L,WINE,7.25,9.0,18.0
2020,1,E & J GALLO WINERY,89125,CARLO ROSSI BLUSH - 1.5L,WINE,2.38,4.0,18.0
2020,1,BOSTON BEER CORPORATION,89150,DOGFISH HEAD WORLD WIDE STOUT 1/6K,KEGS,0.0,0.0,4.0
2020,1,FETZER VINEYARDS,89176,FETZER VALLEY OAK   S/BLC - 750ML,WINE,0.16,0.0,0.0
2020,1,LABATT USA OPERATING CO LLC,89184,SEAGRAM STRAWBERRY DAIQUIRI 6/4NR - 355ML,BEER,1.86,2.0,51.0
2020,1,YOUNG WON TRADING INC,89191,MIYOZAKURA PANDA 180 CUP SAKE - 180ML,WINE,0.31,0.0,1.0
2020,1,E & J GALLO WINERY,89206,MIRASSOU CAB - 750ML,WINE,20.71,16.0,14.0
2020,1,RELIABLE CHURCHILL LLLP,89211,LITTLE PENGUIN P/GRIG - 750ML,WINE,0.33,0.0,0.0
2020,1,STELLAR IMPORTING CO LLC,89223,NASIAKOS AGIORGITIKO RED - 750ML,WINE,1.73,1.0,0.0
2020,1,C MONDAVI & SONS,89230,CK MONDAVI CHARD - 1.5L,WINE,43.2,34.0,21.0
2020,1,E & J GALLO WINERY,89257,MIRASSOU CHARD - 750ML,WINE,25.62,21.0,18.0
2020,1,E & J GALLO WINERY,89281,MIRASSOU MER - 750ML,WINE,2.13,3.0,10.0
2020,1,QUINTESSENTIAL LLC,89282,NEW AGE WHITE - 750ML,WINE,2.38,5.0,5.0
2020,1,DEUTSCH FAMILY WINE & SPIRITS,89289,YELLOW TAIL MOSCATO - 750ML,WINE,10.63,10.0,18.0
2020,1,E & J GALLO WINERY,89311,MIRASSOU P/NOIR - 750ML,WINE,44.57,51.0,44.0
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,89323,JACK DANIELS WATERMELON PUNCH 4/6NR - 10OZ,BEER,1.75,6.0,21.0
2020,1,DEUTSCH FAMILY WINE & SPIRITS,89333,YELLOW TAIL MOSCATO - 1.5L,WINE,17.76,24.0,31.0
2020,1,YOUNG WON TRADING INC,89351,SHO CHIKU BAI NIGORI SAKE - 750ML,WINE,0.8,1.0,2.0
2020,1,E & J GALLO WINERY,89374,APOTHIC CAL DARK - 750ML,WINE,26.51,19.0,23.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",89384,CHAPPELLET CERVANTES MNT CUVEE - 750ML,WINE,0.0,0.0,1.0
2020,1,VERMONT HARD CIDER COMPANY LLC,89460,WOODCHUCK GRANNY SMITH CIDER 4/6NR - 355ML,BEER,1.0,1.0,57.0
2020,1,MOET HENNESSY USA,89473,MOET & CHANDON IMPERIAL ROSE - 187ML,WINE,0.0,0.0,4.0
2020,1,RELIABLE CHURCHILL LLLP,89489,PETER LEHMAN PORTRAIT SHZ,WINE,0.0,1.0,0.0
2020,1,E & J GALLO WINERY,89494,LIVINGSTON CELLARS CHARD - 1.5L,WINE,10.79,11.0,12.0
2020,1,E & J GALLO WINERY,89504,WYCLIFF BRUT ROSE - 750ML,WINE,3.68,9.0,10.0
2020,1,THE WINE GROUP,89516,LEJON DRY VERMOUTH - 750ML,WINE,2.54,1.0,0.0
2020,1,THE WINE GROUP,89524,LEJON SWEET VERMOUTH - 750ML,WINE,2.77,2.0,2.0
2020,1,CONSTELLATION BRANDS,89559,ARBOR MIST EXOTIC FRUIT WH/ZIN - 750ML,WINE,0.0,0.0,19.0
2020,1,CONSTELLATION BRANDS,89567,ARBOR MIST PEACH CHARD - 750ML,WINE,0.0,0.0,10.0
2020,1,THE WINE GROUP,89575,TRIBUNO DRY VERMOUTH - 1L,WINE,7.44,4.0,1.0
2020,1,THE WINE GROUP,89583,TRIBUNO SWEET VERMOUTH - 1L,WINE,15.26,6.0,1.0
2020,1,E & J GALLO WINERY,89591,PETER VELLA DELICIOUS RED BIB - 5L,WINE,33.0,27.0,36.0
2020,1,E & J GALLO WINERY,89648,GALLO SWEET VERMOUTH - 750ML,WINE,5.76,4.0,5.0
2020,1,E & J GALLO WINERY,89656,GALLO EXTRA DRY VERMOUTH - 750ML,WINE,2.29,1.0,5.0
2020,1,E & J GALLO WINERY,89680,SOUVERAIN CAB - 750ML,WINE,5.0,10.0,53.0
2020,1,RELIABLE CHURCHILL LLLP,89697,BOORDY RIESLING ORIOLE - 750ML,WINE,3.06,6.0,8.0
2020,1,E & J GALLO WINERY,89699,SOUVERAIN CHARD - 750ML,WINE,6.11,7.0,36.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",89700,CLEAN SLATE RIES - 750ML,WINE,14.18,12.0,17.0
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,89702,BERINGER KNIGHTS CAB - 750ML,WINE,7.49,5.0,7.0
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,89710,BERINGER CAL CHEN/BLC - 750ML,WINE,1.06,1.0,6.0
2020,1,CONSTELLATION BRANDS,89720,CLOS DU BOIS P/GRIG - 750ML,WINE,5.21,4.0,8.0
2020,1,E & J GALLO WINERY,89737,TURNING LEAF CAB - 750ML,WINE,4.79,6.0,21.0
2020,1,THE BROOKLYN BREWERY CORPORATION,8974,BROOKLYN LAGER 1/2K,KEGS,0.0,0.0,1.0
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,89753,BERINGER WH/ZIN - 750ML,WINE,17.68,15.0,78.0
2020,1,RELIABLE CHURCHILL LLLP,89759,BOORDY SYRAH PONIES - 750ML,WINE,0.8,1.0,4.0
2020,1,E & J GALLO WINERY,89796,TURNING LEAF MER - 750ML,WINE,3.17,2.0,17.0
2020,1,RELIABLE CHURCHILL LLLP,89797,BOORDY SEY/CH/VID ROCKFISH - 750ML,WINE,2.86,5.0,2.0
2020,1,CONSTELLATION BRANDS,89800,ARBOR MIST STRAWBERRY WH/ZIN - 750ML,WINE,0.0,0.0,17.0
2020,1,E & J GALLO WINERY,89818,TURNING LEAF CHARD - 750ML,WINE,3.29,4.92,17.0
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,89850,BERINGER NAPA VLY CHARD - 750ML,WINE,1.74,0.0,1.0
2020,1,STELLAR IMPORTING CO LLC,89860,LOUKATOS MAVRODAPHNE OF PATRAS - 750ML,WINE,2.32,2.0,0.0
2020,1,CONSTELLATION BRANDS,89869,VENDANGE S/BLC - 1.5L,WINE,10.26,7.0,1.0
2020,1,CONSTELLATION BRANDS,89877,VENDANGE CAB - 1.5L,WINE,10.58,8.0,3.0
2020,1,CONSTELLATION BRANDS,89885,VENDANGE CHARD - 1.5L,WINE,26.76,26.0,13.0
2020,1,CONSTELLATION BRANDS,89893,VENDANGE WH/ZIN - 1.5L,WINE,0.67,0.0,3.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",89927,ROOT 1 CAB - 750ML,WINE,1.39,0.0,3.0
2020,1,RELIABLE CHURCHILL LLLP,89931,BOORDY ICON CHARD - 750ML,WINE,1.63,1.0,4.0
2020,1,E & J GALLO WINERY,89999,MACMURRAY RANCH CC P/NOIR - 750ML,WINE,1.61,2.0,9.0
2020,1,DIAGEO NORTH AMERICA INC,90000,SMIRNOFF TWISTED RASPBERRY 4/6NR - 12OZ,BEER,2.5,10.0,50.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,90010,VERDI SPRK PEACH MB NR - 750ML,BEER,0.0,0.0,5.0
2020,1,INTERNATIONAL CELLARS LLC,90013,ALMAZA PILSNER 4/6NR - 11.2OZ,BEER,0.0,0.0,2.0
2020,1,SIERRA NEVADA BREWING CO,90043,SIERRA NEVADA HOP BULLET DIPA 1/2 KG,KEGS,0.0,0.0,3.0
2020,1,CROWN IMPORTS,90060,MODELO ESPECIAL CANS 12/CS - 24OZ,BEER,2.79,3.0,553.0
2020,1,INTERBALT PRODUCTS CORP,9008,BALTICA #5 GOLDEN LAGER NR 20/CS - 500ML,BEER,0.0,0.0,4.0
2020,1,DIAGEO NORTH AMERICA INC,90093,SMIRNOFF TWISTED GREEN APPLE 4/6NR - 12OZ,BEER,4.5,7.0,131.0
2020,1,ANHEUSER BUSCH INC,90110,SHOCK TOP BELGIUM WHITE 4/6NR - 12OZ,BEER,39.9,54.0,112.0
2020,1,ANHEUSER BUSCH INC,90190,MICHELOB ULTRA 18PK CAN - 12OZ,BEER,6.0,8.0,416.0
2020,1,ANHEUSER BUSCH INC,90204,MICHELOB ULTRA 2/12 LNNR - 12OZ,BEER,135.5,127.0,829.5
2020,1,HEINEKEN USA,90230,CERVESAS DE MEXICO 12PK NR - 12OZ,BEER,0.0,0.0,13.0
2020,1,BOSTON BEER CORPORATION,90239,SAM ADAMS LT 4/6 LN - 12OZ,BEER,23.5,25.0,36.0
2020,1,HEINEKEN USA,90240,DOS EQUIS LAGER 2/12-NR,BEER,26.45,31.0,175.0
2020,1,DIAGEO NORTH AMERICA INC,90271,SMIRNOFF ICE NR 12/CS - 24OZ,BEER,0.0,0.0,96.0
2020,1,RELIABLE CHURCHILL LLLP,90328,PINKUS ALT NR 20/CS - 17OZ,BEER,0.0,0.0,1.0
2020,1,ANHEUSER BUSCH INC,90333,MICHELOB ULTRA LIME CACTUS 4/6NR - 12OZ,BEER,1.75,0.0,0.0
2020,1,DOPS INC,90336,NORTH COAST SCRIMSHAW PILS 4/6NR - 12OZ,BEER,0.0,0.0,1.0
2020,1,MARK ANTHONY BRANDS INC,90344,MIKES CRAN LEMONADE 4/6 NR - 11.2OZ,BEER,6.75,8.0,65.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,90351,VERDI SPRKLITNI RASP NR 6/CS - 1.5L,BEER,0.0,0.0,1.0
2020,1,DOPS INC,90360,NORTH COAST OLD #38 STOUT 4/6NR - 12OZ,BEER,0.0,0.0,1.0
2020,1,ANHEUSER BUSCH INC,90468,BUD LIGHT 30PK CAN,BEER,443.0,527.0,3227.0
2020,1,ANHEUSER BUSCH INC,90565,BUSCH 30PK CAN - 12OZ,BEER,12.0,15.0,639.97
2020,1,ANHEUSER BUSCH INC,90573,BUSCH LT 30PK CAN - 12OZ,BEER,13.0,11.0,293.97
2020,1,MILLER BREWING COMPANY,90581,MILLER HIGH LIFE 30PK CAN - 12OZ,BEER,37.0,49.0,542.0
2020,1,MILLER BREWING COMPANY,90590,MILLER LITE 30PK CAN - 12OZ,BEER,382.0,405.0,4384.5
2020,1,MILLER BREWING COMPANY,90603,MILLER GEN DRAFT 30PK CAN - 12OZ,BEER,0.0,0.0,165.0
2020,1,MILLER BREWING COMPANY,90611,ICEHOUSE 30PK CAN - 12OZ,BEER,0.0,0.0,319.0
2020,1,ALLAGASH BREWING COMPANY,90751,ALLAGASH WHITE 6/4 NR - 12OZ,BEER,23.43,26.0,86.0
2020,1,DOPS INC,90760,CHIMAY PREMIERE RED CAP NR - 25.4OZ,BEER,0.16,0.0,2.0
2020,1,MILLER BREWING COMPANY,90832,COORS LT 18PK LNNR - 12OZ,BEER,0.0,0.0,284.0
2020,1,ANHEUSER BUSCH INC,90840,KING COBRA 12/40OZ NR - 40OZ,BEER,0.0,0.0,20.0
2020,1,ANHEUSER BUSCH INC,90867,BUD ICE 30PK CAN - 12OZ,BEER,0.0,0.0,286.0
2020,1,DOPS INC,90883,NORTH COAST OLD RASPUTIN STOUT 4/6NR - 12OZ,BEER,1.01,0.0,9.0
2020,1,HEINEKEN USA,90905,HEINEKEN 12/24.0Z CAN - 24OZ,BEER,15.73,16.0,867.58
2020,1,MILLER BREWING COMPANY,90921,MILLER LITE 18PK LNNR - 12OZ,BEER,0.0,0.0,969.0
2020,1,LEGENDS LTD,90972,OKOCIM OK NR 20/CS - 16.9OZ,BEER,0.35,0.0,11.0
2020,1,ANHEUSER BUSCH INC,91030,BUD 18PK CAN - 12OZ,BEER,0.0,0.0,1415.0
2020,1,ANHEUSER BUSCH INC,91049,BUD LIGHT 18PK 12OZ CAN,BEER,0.0,0.0,2040.0
2020,1,MILLER BREWING COMPANY,91065,MICKEYS MALT 2/12 CAN - 12OZ,BEER,0.0,0.0,187.0
2020,1,MILLER BREWING COMPANY,91081,COORS LT 12/24OZ CAN - 24OZ,BEER,0.0,0.0,512.92
2020,1,MILLER BREWING COMPANY,91090,COORS LT 18PK CAN - 12OZ,BEER,0.0,0.0,1895.0
2020,1,MILLER BREWING COMPANY,91138,COORS LT 2/12 CAN - 12OZ,BEER,7.0,6.0,1334.5
2020,1,MILLER BREWING COMPANY,91170,COORS LT 30PK CAN - 12OZ,BEER,214.0,233.0,2667.8
2020,1,MILLER BREWING COMPANY,91189,COORS 30PK CAN - 12OZ,BEER,53.0,51.0,241.0
2020,1,ANHEUSER BUSCH INC,91197,NATURAL ICE 2/12 CAN - 12OZ,BEER,0.0,0.0,171.0
2020,1,ANHEUSER BUSCH INC,91219,BUSCH NA 4/6 CAN - 12OZ,NON-ALCOHOL,7.0,3.0,56.0
2020,1,ANHEUSER BUSCH INC,91243,NATURAL LT 2/12 CAN - 12OZ,BEER,5.0,5.0,302.0
2020,1,ANHEUSER BUSCH INC,91278,BUD LIGHT 2/12 CAN,BEER,16.0,22.0,1113.0
2020,1,DOPS INC,91332,CHIMAY CING CENTS WH CAP 4/6NR - 11.2OZ,BEER,0.04,0.0,4.0
2020,1,ANHEUSER BUSCH INC,91375,PRESIDENTE 2/12 NR - 12OZ,BEER,0.0,0.0,66.5
2020,1,BOSTON BEER CORPORATION,91502,DOGFISH HEAD WORLD WIDE ST 6/4NR - 12OZ,BEER,2.97,2.0,1.0
2020,1,MILLER BREWING COMPANY,91510,MILLER HIGH LIFE 2/12 CAN - 12OZ,BEER,0.0,0.0,416.0
2020,1,DOPS INC,91561,ST PETERS CREAM STOUT NR 12/CS - 500ML,BEER,0.0,0.0,1.0
2020,1,ANHEUSER BUSCH INC,91596,MICHELOB ULTRA 1/2K,KEGS,0.0,0.0,37.0
2020,1,ANHEUSER BUSCH INC,91618,PRESIDENTE 4/6 NR - 12OZ,BEER,14.25,14.0,119.0
2020,1,MILLER BREWING COMPANY,91669,MILLER LITE 2/12 CAN - 12OZ,BEER,36.0,38.0,2436.0
2020,1,PABST BREWING CO,91693,PABST 2/12 CAN - 12OZ,BEER,3.0,4.0,364.0
2020,1,ANHEUSER BUSCH INC,91723,BUSCH 2/12 CAN - 12OZ,BEER,0.0,0.0,195.46
2020,1,INTERBALT PRODUCTS CORP,91731,BALTIKA #6 PALE ALE NR 20/CS - 16.9OZ,BEER,0.0,0.0,3.0
2020,1,ANHEUSER BUSCH INC,91758,BUSCH LT 2/12 CAN - 12OZ,BEER,0.0,0.0,57.0
2020,1,PABST BREWING CO,91820,SCHLITZ CLASSIC 2/12 CAN - 12OZ,BEER,8.0,8.0,21.0
2020,1,ANHEUSER BUSCH INC,91855,BUD ICE 2/12 CAN - 12OZ,BEER,0.0,0.0,41.0
2020,1,MILLER BREWING COMPANY,91952,MILLER LITE 18PK CAN - 12OZ,BEER,4.0,7.0,2900.0
2020,1,MILLER BREWING COMPANY,91960,MILLER LITE 12/24OZ CAN - 24OZ,BEER,0.0,0.0,628.92
2020,1,ANHEUSER BUSCH INC,91979,BUD 2/12 CAN - 12OZ,BEER,14.5,17.0,1004.5
2020,1,YUENGLING BREWERY,91987,YUENGLING LAGER 2/12 CAN - 12OZ,BEER,35.0,33.0,685.0
2020,1,MILLER BREWING COMPANY,92037,MILLER GEN DRAFT 2/12 CAN - 12OZ,BEER,0.0,2.0,66.5
2020,1,ANHEUSER BUSCH INC,92061,O'DOULS NA 4/6 CAN - 12OZ,NON-ALCOHOL,3.25,3.0,22.0
2020,1,SAZERAC CO,92140,FIREBALL CINNAMON WHISKY PET - 1.75L,LIQUOR,2.2,-1.0,0.0
2020,1,WASHBURN WINE CO,92142,GULDEN DRAAK STEENBERGE 4/6NR - 11.2OZ,BEER,0.0,0.0,4.0
2020,1,WASHBURN WINE CO,92193,BELGIAN SAMPLER 4/6NR - 11.2OZ,BEER,0.0,0.0,1.0
2020,1,PABST BREWING CO,92207,SCHLITZ MALT 12/24OZ CAN - 24OZ,BEER,0.0,0.0,172.92
2020,1,PABST BREWING CO,92215,SCHLITZ RED BULL 12/24OZ CAN - 24OZ,BEER,0.0,0.0,120.92
2020,1,MILLER BREWING COMPANY,92223,STEEL RESERVE 12/24OZ CAN - 24OZ,BEER,0.0,0.0,827.58
2020,1,MILLER BREWING COMPANY,92320,MILLER LITE 4/6 16OZ CAN,BEER,0.0,0.0,209.75
2020,1,BOSTON BEER CORPORATION,92452,SAM ADAMS COLD SNAP 4/6 NR,BEER,39.75,42.0,239.0
2020,1,MASS BAY BREWING CO,92568,HARPOON IPA 4/6 NR - 12OZ,BEER,22.0,29.0,58.0
2020,1,ANHEUSER BUSCH INC,92630,BUD ICE 4/6 LNNR - 12OZ,BEER,0.0,0.0,33.0
2020,1,MASS BAY BREWING CO,92649,HARPOON WINTER WARMER 4/6NR - 12OZ,BEER,0.12,0.0,0.0
2020,1,MILLER BREWING COMPANY,92657,ICEHOUSE 4/6 LNNR - 12OZ,BEER,0.0,0.0,63.0
2020,1,MILLER BREWING COMPANY,92690,MILLER LITE LOOSE CAN - 12OZ,BEER,0.0,0.0,130.0
2020,1,THE BROOKLYN BREWERY CORPORATION,92746,BROOKLYN PILSNER 4/6NR - 12OZ,BEER,0.0,0.0,5.0
2020,1,BOSTON BEER CORPORATION,92851,SAM ADAMS WINTER CLASSICS 12PK NR,BEER,19.0,0.0,1.0
2020,1,MILLER BREWING COMPANY,92886,COORS LT 2/12 LNNR - 12OZ,BEER,26.16,32.0,747.0
2020,1,LEGENDS LTD,92916,KOSTRITZER BLACK BEER 4/6NR - 12OZ,BEER,0.5,0.0,4.0
2020,1,LEGENDS LTD,92932,ERDINGER WEISS 4/6 NR - 12OZ,BEER,0.0,0.0,8.0
2020,1,BOSTON BEER CORPORATION,92991,SAM ADAMS CHERRY WHEAT 4/6 LN - 12OZ,BEER,3.62,7.0,82.0
2020,1,DOPS INC,93017,ANDERSON BOONT AMBER ALE 4/6NR - 12OZ,BEER,0.0,0.0,1.0
2020,1,DIAGEO NORTH AMERICA INC,93025,SMITHWICKS 1/2K,KEGS,0.0,0.0,41.0
2020,1,THE BROOKLYN BREWERY CORPORATION,93122,BROOKLYN BROWN ALE 4/6 NR - 12OZ,BEER,0.54,0.0,6.0
2020,1,LABATT USA OPERATING CO LLC,93190,JW DUNDEE HONEY LAGER 4/6 LNNR - 12OZ,BEER,39.25,37.0,26.0
2020,1,SIERRA NEVADA BREWING CO,93211,SIERRA NEVADA CELEBRATION 4/6NR - 12OZ,BEER,13.75,0.0,0.0
2020,1,VICTORY BREWING COMPANY LLC,93289,VICTORY HOP DEVIL IPA 4/6 NR,BEER,2.5,0.0,17.0
2020,1,INTERBALT PRODUCTS CORP,93311,BALTIKA ZIGULEVSKOY 5/4NR - 16.9OZ,BEER,0.0,0.0,1.0
2020,1,ALLAGASH BREWING COMPANY,93324,ALLAGASH TRIPLE 6/4 NR - 12OZ,BEER,0.17,0.0,29.0
2020,1,LEGENDS LTD,9342,REISSDORF KOELSCH LOOSE NR - 11.2OZ,BEER,0.0,0.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,93429,FULLERS ESB 4/6NR - 11.2OZ,BEER,0.0,0.0,1.0
2020,1,VICTORY BREWING COMPANY LLC,93432,VICTORY PRIMA PILS 4/6 NR,BEER,0.0,0.0,13.0
2020,1,TROEGS BREWING COMPANY,93455,TROEGS NUGGET NECTAR 4/6 NR,BEER,4.0,33.0,180.0
2020,1,LEGENDS LTD,93464,OSKAR BLUES OLD CHUB 4/6NR - 12OZ,BEER,1.0,1.0,11.0
2020,1,ANHEUSER BUSCH INC,93467,MICHELOB 2/12 LNNR - 12OZ,BEER,0.0,0.0,55.0
2020,1,ANHEUSER BUSCH INC,93475,MICHELOB LT 2/12 LNNR - 12OZ,BEER,0.0,0.0,37.0
2020,1,LEGENDS LTD,93491,XINGU 4/6NR - 12OZ,BEER,0.5,0.0,7.75
2020,1,VICTORY BREWING COMPANY LLC,9350,VICTORY HELLES LAGER 4/6 NR,BEER,0.0,0.0,1.0
2020,1,BOSTON BEER CORPORATION,93505,SAM ADAMS WINTERLAGER 4/6 LN - 12OZ,BEER,0.04,0.0,1.0
2020,1,MILLER BREWING COMPANY,93513,MICKEYS MALT 4/6 NR - 12OZ,BEER,0.0,0.0,207.0
2020,1,ANHEUSER BUSCH INC,93521,BUD LIGHT 4/6 NR,BEER,0.0,0.0,1161.0
2020,1,DOPS INC,93533,GOUDEN CAROLUS CLASSIC 4/6NR - 11.2OZ,BEER,0.0,0.0,1.0
2020,1,ANHEUSER BUSCH INC,93548,BUD 4/6 LNNR - 12OZ,BEER,1.0,0.0,693.0
2020,1,MILLER BREWING COMPANY,93572,MILLER HIGH LIFE 4/6 LNNR - 12OZ,BEER,0.0,0.0,265.0
2020,1,MILLER BREWING COMPANY,93602,MILLER HIGH LIFE 2/12 LNNR - 12OZ,BEER,6.0,7.0,478.5
2020,1,DIAGEO NORTH AMERICA INC,93742,SMIRNOFF ICE TRIP BLK 4/6 NR - 12OZ,BEER,2.25,3.0,34.0
2020,1,MILLER BREWING COMPANY,93750,KILLIANS 4/6 NR - 12OZ,BEER,6.75,5.0,82.0
2020,1,BOSTON BEER CORPORATION,93769,SAM ADAMS BOSTON ALE 4/6NR - 12OZ,BEER,19.7,0.0,0.0
2020,1,LEGENDS LTD,9377,ST.BERNARDUS ABT NR LOOSE - 11.2OZ,BEER,0.0,0.0,1.0
2020,1,BOSTON BEER CORPORATION,93785,SAM ADAMS BOSTON LAGER 4/6 LN - 12OZ,BEER,123.25,126.0,441.0
